id,promotion_info_id,promotion_no,sku_id,sku_name,promotion_price,begin_time,end_time,limit_count,sale_count,state,pdj_price,sys_version,create_time,update_time,create_pin,update_pin,yn,ts,begin_state,end_state,cost_price,allowance,business_version,promotion_type,time_id,create_dt
267634810,12604948,\N,2004962718,三全 猪肉包 1kg,1580,00:00.0,00:00.0,10000,5,5,1980,\N,53:48.0,01:33.0,81372,SYSTEM,0,2018/10/17 20:01,0,0,1580,0,310,4,2.02E+13,2018/7/16
267438943,12603012,\N,2010917601,惠宜 安心保洁蛋<U+00A0>750g（15枚）,790,00:00.0,59:59.0,200,97,5,1490,\N,45:56.0,48:54.0,erp_zhangpan41,SYSTEM,0,2018/7/18 10:48,0,0,1290,1,120,4,2.02E+13,2018/7/16
267451239,12603304,\N,2013550046,意食坊 沃尔玛直接进口 意大利进口 螺旋形意大利面 500g,1080,00:00.0,00:00.0,1000,5,5,1280,\N,54:17.0,00:44.0,81372,SYSTEM,0,2018/7/22 22:00,0,0,1080,0,310,4,2.02E+13,2018/7/16
267505103,12604024,\N,2006359679,海天 特级酱油味极鲜 750ml,990,00:00.0,00:00.0,10000,5,5,1130,\N,13:01.0,00:40.0,81372,SYSTEM,0,2018/7/29 20:00,0,0,990,0,310,4,2.02E+13,2018/7/16
267507007,12604045,\N,2017596301,嘉顿 巧克力味威化饼干 200g,700,00:00.0,00:00.0,1000,4,5,880,\N,22:35.0,01:12.0,81372,SYSTEM,0,2018/7/22 20:01,0,0,700,0,310,4,2.02E+13,2018/7/16
267522623,12604149,\N,2005635595,蒙牛 内蒙古老酸奶 140g,450,00:00.0,00:00.0,10000,23,5,590,\N,47:21.0,00:43.0,81372,SYSTEM,0,2018/7/22 22:00,0,0,450,0,310,4,2.02E+13,2018/7/16
267529495,12604169,\N,2006544675,绿箭 无糖薄荷糖（茉莉花茶味）34g,1000,00:00.0,59:59.0,5000,0,5,1130,\N,56:29.0,33:33.0,81372,SYSTEM,0,2018/7/26 0:33,0,0,1000,0,310,4,2.02E+13,2018/7/16
267612239,12604916,\N,2006042632,必品阁 菌菇三鲜 王饺子 1+1升级装 490g*2,3180,00:00.0,00:00.0,10000,2,5,3680,\N,46:57.0,05:46.0,81372,SYSTEM,0,2018/8/1 4:05,0,0,3180,0,310,4,2.02E+13,2018/7/16
267618495,12604924,\N,2004962718,三全 猪肉包 1kg,1580,00:00.0,00:00.0,10000,7,5,1980,\N,49:58.0,03:17.0,81372,SYSTEM,0,2018/8/15 3:03,0,0,1580,0,310,4,2.02E+13,2018/7/16
267624759,12604933,\N,2003117732,必品阁 鲜菜猪肉 王饺子 1+1升级装 490g*2,3180,00:00.0,00:00.0,10000,1,5,3680,\N,52:21.0,23:16.0,81372,SYSTEM,0,2018/9/12 0:23,0,0,3180,0,310,4,2.02E+13,2018/7/16
267627559,12604937,\N,2018077355,安佳 新西兰进口 原味儿童牛奶调制乳 190ml*12,7900,00:00.0,00:00.0,10000,0,5,999999,\N,53:05.0,05:24.0,81372,SYSTEM,0,2018/9/27 0:05,0,0,7900,0,310,4,2.02E+13,2018/7/16
267628871,12604943,\N,2004962718,三全 猪肉包 1kg,1580,00:00.0,00:00.0,10000,8,5,1980,\N,53:26.0,49:26.0,81372,SYSTEM,0,2018/10/7 2:49,0,0,1580,0,310,4,2.02E+13,2018/7/16
267634815,12604948,\N,2018077355,安佳 新西兰进口 原味儿童牛奶调制乳 190ml*12,7900,00:00.0,00:00.0,10000,2,5,999999,\N,53:48.0,01:42.0,81372,SYSTEM,0,2018/10/17 20:01,0,0,7900,0,310,4,2.02E+13,2018/7/16
267634812,12604948,\N,2007407790,三全 香菇素菜包 1000g,1580,00:00.0,00:00.0,10000,0,5,1980,\N,53:48.0,01:24.0,81372,SYSTEM,0,2018/10/17 20:01,0,0,1580,0,310,4,2.02E+13,2018/7/16
267628876,12604943,\N,2018077355,安佳 新西兰进口 原味儿童牛奶调制乳 190ml*12,7900,00:00.0,00:00.0,10000,0,5,999999,\N,53:26.0,49:36.0,81372,SYSTEM,0,2018/10/7 2:49,0,0,7900,0,310,4,2.02E+13,2018/7/16
267627556,12604937,\N,2007407790,三全 香菇素菜包 1000g,1580,00:00.0,00:00.0,10000,3,5,1980,\N,53:05.0,05:43.0,81372,SYSTEM,0,2018/9/27 0:05,0,0,1580,0,310,4,2.02E+13,2018/7/16
267626364,12604936,\N,2003117732,必品阁 鲜菜猪肉 王饺子 1+1升级装 490g*2,3180,00:00.0,00:00.0,10000,0,5,3680,\N,52:45.0,06:14.0,81372,SYSTEM,0,2018/9/19 0:06,0,0,3180,0,310,4,2.02E+13,2018/7/16
267624756,12604933,\N,2004962718,三全 猪肉包 1kg,1580,00:00.0,00:00.0,10000,12,5,1980,\N,52:21.0,23:16.0,81372,SYSTEM,0,2018/9/12 0:23,0,0,1580,0,310,4,2.02E+13,2018/7/16
267619692,12604925,\N,2006042632,必品阁 菌菇三鲜 王饺子 1+1升级装 490g*2,3180,00:00.0,00:00.0,10000,2,5,3680,\N,50:17.0,00:01.0,81372,SYSTEM,0,2018/8/29 2:00,0,0,3180,0,310,4,2.02E+13,2018/7/16
267618500,12604924,\N,2018077355,安佳 新西兰进口 原味儿童牛奶调制乳 190ml*12,7900,00:00.0,00:00.0,10000,4,5,999999,\N,49:58.0,03:07.0,81372,SYSTEM,0,2018/8/15 3:03,0,0,7900,0,310,4,2.02E+13,2018/7/16
267612236,12604916,\N,2005469162,三全 叉烧包 1kg,1580,00:00.0,00:00.0,10000,33,5,1980,\N,46:57.0,05:53.0,81372,SYSTEM,0,2018/8/1 4:05,0,0,1580,0,310,4,2.02E+13,2018/7/16
267529492,12604169,\N,2003619690,绿箭 无糖薄荷糖  茉莉花茶味 12g/瓶,360,00:00.0,59:59.0,5000,0,5,400,\N,56:29.0,33:25.0,81372,SYSTEM,0,2018/7/26 0:33,0,0,360,0,310,4,2.02E+13,2018/7/16
267506100,12604026,\N,2006359679,海天 特级酱油味极鲜 750ml,990,00:00.0,00:00.0,10000,33,5,1130,\N,13:28.0,00:47.0,81372,SYSTEM,0,2018/8/12 20:00,0,0,990,0,310,4,2.02E+13,2018/7/16
267504604,12604023,\N,2003118318,海天 上等蚝油 700g,590,00:00.0,59:59.0,10000,19,5,660,\N,12:47.0,12:49.0,81372,SYSTEM,0,2018/7/24 0:12,0,0,590,0,310,4,2.02E+13,2018/7/16
267628872,12604943,\N,2005469162,三全 叉烧包 1kg,1580,00:00.0,00:00.0,10000,27,5,1980,\N,53:26.0,49:36.0,81372,SYSTEM,0,2018/10/7 2:49,0,0,1580,0,310,4,2.02E+13,2018/7/16
267624760,12604933,\N,2006042632,必品阁 菌菇三鲜 王饺子 1+1升级装 490g*2,3180,00:00.0,00:00.0,10000,3,5,3680,\N,52:21.0,23:16.0,81372,SYSTEM,0,2018/9/12 0:23,0,0,3180,0,310,4,2.02E+13,2018/7/16
267619688,12604925,\N,2004962718,三全 猪肉包 1kg,1580,00:00.0,00:00.0,10000,9,5,1980,\N,50:17.0,00:01.0,81372,SYSTEM,0,2018/8/29 2:00,0,0,1580,0,310,4,2.02E+13,2018/7/16
267618496,12604924,\N,2005469162,三全 叉烧包 1kg,1580,00:00.0,00:00.0,10000,22,5,1980,\N,49:58.0,03:07.0,81372,SYSTEM,0,2018/8/15 3:03,0,0,1580,0,310,4,2.02E+13,2018/7/16
267612240,12604916,\N,2018077355,安佳 新西兰进口 原味儿童牛奶调制乳 190ml*12,7900,00:00.0,00:00.0,10000,0,5,999999,\N,46:57.0,05:53.0,81372,SYSTEM,0,2018/8/1 4:05,0,0,7900,0,310,4,2.02E+13,2018/7/16
267529496,12604169,\N,2018063724,劲浪 炫凉薄荷味无糖口香糖 56g 约40粒,890,00:00.0,59:59.0,5000,1,5,990,\N,56:29.0,33:25.0,81372,SYSTEM,0,2018/7/26 0:33,0,0,890,0,310,4,2.02E+13,2018/7/16
267529488,12604169,\N,2003118032,绿箭 三条装 45g,280,00:00.0,59:59.0,5000,105,5,330,\N,56:29.0,33:25.0,81372,SYSTEM,0,2018/7/26 0:33,0,0,280,0,310,4,2.02E+13,2018/7/16
267522624,12604149,\N,2010786483,冠益乳 原味发酵乳 300g（100g*3杯）,1280,00:00.0,00:00.0,10000,1,5,1770,\N,47:21.0,00:44.0,81372,SYSTEM,0,2018/7/22 22:00,0,0,1280,0,310,4,2.02E+13,2018/7/16
267507008,12604045,\N,2007085858,Garden/嘉顿 牛奶味威化饼干 200g,700,00:00.0,00:00.0,1000,2,5,880,\N,22:35.0,00:53.0,81372,SYSTEM,0,2018/7/22 20:00,0,0,700,0,310,4,2.02E+13,2018/7/16
267505104,12604024,\N,2003118318,海天 上等蚝油 700g,590,00:00.0,00:00.0,10000,23,5,660,\N,13:01.0,00:54.0,81372,SYSTEM,0,2018/7/29 20:00,0,0,590,0,310,4,2.02E+13,2018/7/16
267439040,12603016,\N,2017799095,口口脆西瓜(个) 1.2kg-1.5kg,290,00:00.0,59:59.0,200,104,5,890,\N,48:13.0,53:05.0,erp_zhangpan41,SYSTEM,0,2018/7/25 0:53,0,0,790,1,120,4,2.02E+13,2018/7/16
267612235,12604916,\N,2004962718,三全 猪肉包 1kg,1580,00:00.0,00:00.0,10000,2,5,1980,\N,46:57.0,05:46.0,81372,SYSTEM,0,2018/8/1 4:05,0,0,1580,0,310,4,2.02E+13,2018/7/16
267618499,12604924,\N,2006042632,必品阁 菌菇三鲜 王饺子 1+1升级装 490g*2,3180,00:00.0,00:00.0,10000,4,5,3680,\N,49:58.0,03:17.0,81372,SYSTEM,0,2018/8/15 3:03,0,0,3180,0,310,4,2.02E+13,2018/7/16
267619691,12604925,\N,2003117732,必品阁 鲜菜猪肉 王饺子 1+1升级装 490g*2,3180,00:00.0,00:00.0,10000,1,5,3680,\N,50:17.0,59:59.0,81372,SYSTEM,0,2018/8/29 1:59,0,0,3180,0,310,4,2.02E+13,2018/7/16
267626363,12604936,\N,2007407790,三全 香菇素菜包 1000g,1580,00:00.0,00:00.0,10000,0,5,1980,\N,52:45.0,06:15.0,81372,SYSTEM,0,2018/9/19 0:06,0,0,1580,0,310,4,2.02E+13,2018/7/16
267627555,12604937,\N,2005469162,三全 叉烧包 1kg,1580,00:00.0,00:00.0,10000,24,5,1980,\N,53:05.0,05:24.0,81372,SYSTEM,0,2018/9/27 0:05,0,0,1580,0,310,4,2.02E+13,2018/7/16
267628875,12604943,\N,2006042632,必品阁 菌菇三鲜 王饺子 1+1升级装 490g*2,3180,00:00.0,00:00.0,10000,1,5,3680,\N,53:26.0,49:26.0,81372,SYSTEM,0,2018/10/7 2:49,0,0,3180,0,310,4,2.02E+13,2018/7/16
267634811,12604948,\N,2005469162,三全 叉烧包 1kg,1580,00:00.0,00:00.0,10000,28,5,1980,\N,53:48.0,01:42.0,81372,SYSTEM,0,2018/10/17 20:01,0,0,1580,0,310,4,2.02E+13,2018/7/16
267504603,12604023,\N,2006359679,海天 特级酱油味极鲜 750ml,990,00:00.0,59:59.0,10000,39,5,1130,\N,12:47.0,13:00.0,81372,SYSTEM,0,2018/7/24 0:13,0,0,990,0,310,4,2.02E+13,2018/7/16
267505603,12604025,\N,2003118318,海天 上等蚝油 700g,590,00:00.0,00:00.0,10000,26,5,660,\N,13:18.0,01:19.0,81372,SYSTEM,0,2018/8/5 20:01,0,0,590,0,310,4,2.02E+13,2018/7/16
267529491,12604169,\N,2017916432,绿箭 无糖薄荷糖 清爽薄荷味 12g,360,00:00.0,59:59.0,5000,0,5,450,\N,56:29.0,33:33.0,81372,SYSTEM,0,2018/7/26 0:33,0,0,360,0,310,4,2.02E+13,2018/7/16
267628873,12604943,\N,2007407790,三全 香菇素菜包 1000g,1580,00:00.0,00:00.0,10000,0,5,1980,\N,53:26.0,49:35.0,81372,SYSTEM,0,2018/10/7 2:49,0,0,1580,0,310,4,2.02E+13,2018/7/16
267626361,12604936,\N,2004962718,三全 猪肉包 1kg,1580,00:00.0,00:00.0,10000,6,5,1980,\N,52:45.0,06:29.0,81372,SYSTEM,0,2018/9/19 0:06,0,0,1580,0,310,4,2.02E+13,2018/7/16
267624761,12604933,\N,2018077355,安佳 新西兰进口 原味儿童牛奶调制乳 190ml*12,7900,00:00.0,00:00.0,10000,6,5,999999,\N,52:21.0,23:16.0,81372,SYSTEM,0,2018/9/12 0:23,0,0,7900,0,310,4,2.02E+13,2018/7/16
267619689,12604925,\N,2005469162,三全 叉烧包 1kg,1580,00:00.0,00:00.0,10000,24,5,1980,\N,50:17.0,00:13.0,81372,SYSTEM,0,2018/8/29 2:00,0,0,1580,0,310,4,2.02E+13,2018/7/16
267618497,12604924,\N,2007407790,三全 香菇素菜包 1000g,1580,00:00.0,00:00.0,10000,0,5,1980,\N,49:58.0,03:17.0,81372,SYSTEM,0,2018/8/15 3:03,0,0,1580,0,310,4,2.02E+13,2018/7/16
267529497,12604169,\N,2018063723,劲浪 蜂蜜柠檬无糖口香糖 56g 约40粒,890,00:00.0,59:59.0,5000,0,5,990,\N,56:29.0,33:22.0,81372,SYSTEM,0,2018/7/26 0:33,0,0,890,0,310,4,2.02E+13,2018/7/16
267529489,12604169,\N,2006544674,绿箭 口香糖 薄荷味 6条装 90g,530,00:00.0,59:59.0,5000,5,5,640,\N,56:29.0,33:22.0,81372,SYSTEM,0,2018/7/26 0:33,0,0,530,0,310,4,2.02E+13,2018/7/16
267522625,12604149,\N,2011293401,蒙牛 冠益乳 藜麦燕麦芒果味风味发酵乳 100g*3杯,1280,00:00.0,00:00.0,10000,4,5,1770,\N,47:21.0,00:46.0,81372,SYSTEM,0,2018/7/22 22:00,0,0,1280,0,310,4,2.02E+13,2018/7/16
267507009,12604045,\N,2003117402,m&m‘s 牛奶巧克力豆 40g,380,00:00.0,00:00.0,1000,17,5,440,\N,22:35.0,01:12.0,81372,SYSTEM,0,2018/7/22 20:01,0,0,380,0,310,4,2.02E+13,2018/7/16
278935598,12888664,\N,2011758166,佳沛 大金果 8个装 约500g,5580,54:43.0,00:00.0,50000,3,5,8200,\N,02:06.0,37:17.0,81372,SYSTEM,0,2018/8/11 0:37,0,0,5580,0,310,4,2.01808E+13,2018/8/4
278963450,12891227,\N,2008363126,山竹 约500g,990,20:08.0,00:00.0,50000,77,5,1580,\N,31:12.0,55:39.0,81372,SYSTEM,0,2018/8/6 2:55,0,0,990,0,310,4,2.01808E+13,2018/8/4
285471561,13013363,\N,2009462893,绿箭 无糖口香糖 强劲薄荷味 40g,590,00:00.0,59:59.0,20,0,5,990,\N,35:40.0,32:01.0,erp_yangwenqi,SYSTEM,0,2018/8/24 0:32,0,0,990,1,120,4,2.02E+13,2018/8/14
285471553,13013363,\N,2009462893,绿箭 无糖口香糖 强劲薄荷味 40g,590,00:00.0,59:59.0,20,2,5,990,\N,35:40.0,16:06.0,erp_yangwenqi,SYSTEM,0,2018/8/16 3:16,0,0,990,1,120,4,2.02E+13,2018/8/14
285468713,13013363,\N,2009462894,绿箭 无糖口香糖 留兰香薄荷味 40g,590,00:00.0,59:59.0,20,2,5,990,\N,35:40.0,48:18.0,erp_yangwenqi,SYSTEM,0,2018/8/20 2:48,0,0,990,1,120,4,2.02E+13,2018/8/14
284300161,13012431,\N,2009351280,Nestle/雀巢 淡奶油 250ml,1250,47:34.0,00:00.0,1000,64,5,1580,\N,52:06.0,00:52.0,81372,SYSTEM,0,2018/8/31 20:00,0,0,1250,0,310,4,2.01808E+13,2018/8/14
285478659,13013591,\N,2018612723,三梅 肉馅面筋 300g,1590,00:00.0,00:00.0,0,0,5,1800,\N,39:06.0,26:34.0,81372,SYSTEM,0,2018/10/8 3:26,0,0,1590,0,310,3,0,2018/8/14
285471563,13013363,\N,2009462893,绿箭 无糖口香糖 强劲薄荷味 40g,590,00:00.0,59:59.0,20,5,5,990,\N,35:40.0,07:16.0,erp_yangwenqi,SYSTEM,0,2018/8/26 0:07,0,0,990,1,120,4,2.02E+13,2018/8/14
285471555,13013363,\N,2009462893,绿箭 无糖口香糖 强劲薄荷味 40g,590,00:00.0,59:59.0,20,3,5,990,\N,35:40.0,16:46.0,erp_yangwenqi,SYSTEM,0,2018/8/18 0:16,0,0,990,1,120,4,2.02E+13,2018/8/14
285468715,13013363,\N,2009462894,绿箭 无糖口香糖 留兰香薄荷味 40g,590,00:00.0,59:59.0,20,11,5,990,\N,35:40.0,31:55.0,erp_yangwenqi,SYSTEM,0,2018/8/22 2:31,0,0,990,1,120,4,2.02E+13,2018/8/14
283835251,13001721,\N,2013546604,舒适达 抗敏美白牙膏 120g,2100,00:00.0,00:00.0,0,0,5,3290,\N,36:37.0,03:46.0,81372,SYSTEM,0,2018/8/27 4:03,0,0,2100,0,310,3,0,2018/8/14
285471557,13013363,\N,2009462893,绿箭 无糖口香糖 强劲薄荷味 40g,590,00:00.0,59:59.0,20,3,5,990,\N,35:40.0,48:17.0,erp_yangwenqi,SYSTEM,0,2018/8/20 2:48,0,0,990,1,120,4,2.02E+13,2018/8/14
285468717,13013363,\N,2009462894,绿箭 无糖口香糖 留兰香薄荷味 40g,590,00:00.0,59:59.0,20,9,5,990,\N,35:40.0,32:22.0,erp_yangwenqi,SYSTEM,0,2018/8/24 0:32,0,0,990,1,120,4,2.02E+13,2018/8/14
285468709,13013363,\N,2009462894,绿箭 无糖口香糖 留兰香薄荷味 40g,590,00:00.0,59:59.0,20,4,5,990,\N,35:40.0,16:04.0,erp_yangwenqi,SYSTEM,0,2018/8/16 3:16,0,0,990,1,120,4,2.02E+13,2018/8/14
285478658,13013590,\N,2018612730,三梅 精品酱排骨 250g,2380,00:00.0,00:00.0,0,0,5,2800,\N,39:05.0,26:10.0,81372,SYSTEM,0,2018/10/8 3:26,0,0,2380,0,310,3,0,2018/8/14
285471562,13013363,\N,2009462893,绿箭 无糖口香糖 强劲薄荷味 40g,590,00:00.0,59:59.0,20,2,5,990,\N,35:40.0,07:34.0,erp_yangwenqi,SYSTEM,0,2018/8/25 0:07,0,0,990,1,120,4,2.02E+13,2018/8/14
285471554,13013363,\N,2009462893,绿箭 无糖口香糖 强劲薄荷味 40g,590,00:00.0,59:59.0,20,2,5,990,\N,35:40.0,35:13.0,erp_yangwenqi,SYSTEM,0,2018/8/17 0:35,0,0,990,1,120,4,2.02E+13,2018/8/14
285468714,13013363,\N,2009462894,绿箭 无糖口香糖 留兰香薄荷味 40g,590,00:00.0,59:59.0,20,10,5,990,\N,35:40.0,15:46.0,erp_yangwenqi,SYSTEM,0,2018/8/21 0:15,0,0,990,1,120,4,2.02E+13,2018/8/14
284300162,13012431,\N,2003621503,Heinz/亨氏 番茄沙司 120g,250,47:34.0,00:00.0,1000,148,5,380,\N,52:06.0,00:44.0,81372,SYSTEM,0,2018/8/31 20:00,0,0,250,0,310,4,2.01808E+13,2018/8/14
285471564,13013363,\N,2009462893,绿箭 无糖口香糖 强劲薄荷味 40g,590,00:00.0,59:59.0,20,6,5,990,\N,35:40.0,28:58.0,erp_yangwenqi,SYSTEM,0,2018/8/27 4:28,0,0,990,1,120,4,2.02E+13,2018/8/14
285471556,13013363,\N,2009462893,绿箭 无糖口香糖 强劲薄荷味 40g,590,00:00.0,59:59.0,20,4,5,990,\N,35:40.0,18:58.0,erp_yangwenqi,SYSTEM,0,2018/8/19 0:18,0,0,990,1,120,4,2.02E+13,2018/8/14
285468716,13013363,\N,2009462894,绿箭 无糖口香糖 留兰香薄荷味 40g,590,00:00.0,59:59.0,20,4,5,990,\N,35:40.0,19:56.0,erp_yangwenqi,SYSTEM,0,2018/8/23 0:19,0,0,990,1,120,4,2.02E+13,2018/8/14
283935356,13010131,\N,2005508916,冻鸡爪 500g,1288,44:27.0,00:00.0,5000,38,5,1610,\N,48:27.0,00:27.0,81372,SYSTEM,0,2018/8/15 23:00,0,0,1288,0,310,4,2.01808E+13,2018/8/14
285471558,13013363,\N,2009462893,绿箭 无糖口香糖 强劲薄荷味 40g,590,00:00.0,59:59.0,20,4,5,990,\N,35:40.0,15:37.0,erp_yangwenqi,SYSTEM,0,2018/8/21 0:15,0,0,990,1,120,4,2.02E+13,2018/8/14
285468718,13013363,\N,2009462894,绿箭 无糖口香糖 留兰香薄荷味 40g,590,00:00.0,59:59.0,20,5,5,990,\N,35:40.0,07:18.0,erp_yangwenqi,SYSTEM,0,2018/8/25 0:07,0,0,990,1,120,4,2.02E+13,2018/8/14
285468710,13013363,\N,2009462894,绿箭 无糖口香糖 留兰香薄荷味 40g,590,00:00.0,59:59.0,20,3,5,990,\N,35:40.0,35:08.0,erp_yangwenqi,SYSTEM,0,2018/8/17 0:35,0,0,990,1,120,4,2.02E+13,2018/8/14
285471559,13013363,\N,2009462893,绿箭 无糖口香糖 强劲薄荷味 40g,590,00:00.0,59:59.0,20,7,5,990,\N,35:40.0,31:55.0,erp_yangwenqi,SYSTEM,0,2018/8/22 2:31,0,0,990,1,120,4,2.02E+13,2018/8/14
285468719,13013363,\N,2009462894,绿箭 无糖口香糖 留兰香薄荷味 40g,590,00:00.0,59:59.0,20,12,5,990,\N,35:40.0,07:30.0,erp_yangwenqi,SYSTEM,0,2018/8/26 0:07,0,0,990,1,120,4,2.02E+13,2018/8/14
285468711,13013363,\N,2009462894,绿箭 无糖口香糖 留兰香薄荷味 40g,590,00:00.0,59:59.0,20,2,5,990,\N,35:40.0,17:03.0,erp_yangwenqi,SYSTEM,0,2018/8/18 0:17,0,0,990,1,120,4,2.02E+13,2018/8/14
285471560,13013363,\N,2009462893,绿箭 无糖口香糖 强劲薄荷味 40g,590,00:00.0,59:59.0,20,4,5,990,\N,35:40.0,19:57.0,erp_yangwenqi,SYSTEM,0,2018/8/23 0:19,0,0,990,1,120,4,2.02E+13,2018/8/14
285468720,13013363,\N,2009462894,绿箭 无糖口香糖 留兰香薄荷味 40g,590,00:00.0,59:59.0,20,15,5,990,\N,35:40.0,28:59.0,erp_yangwenqi,SYSTEM,0,2018/8/27 4:28,0,0,990,1,120,4,2.02E+13,2018/8/14
285468712,13013363,\N,2009462894,绿箭 无糖口香糖 留兰香薄荷味 40g,590,00:00.0,59:59.0,20,4,5,990,\N,35:40.0,18:57.0,erp_yangwenqi,SYSTEM,0,2018/8/19 0:18,0,0,990,1,120,4,2.02E+13,2018/8/14
283890832,13010126,\N,2018543369,黄花梨 约1kg,596,44:16.0,00:00.0,5000,0,5,796,\N,45:13.0,33:53.0,81372,SYSTEM,0,2018/8/17 0:33,0,0,596,0,310,4,2.01808E+13,2018/8/14
283819304,12998293,\N,2006119755,Dove/德芙 德芙精心之选礼盒 280g,7900,00:00.0,59:59.0,100,3,5,9900,\N,09:51.0,15:50.0,81372,SYSTEM,0,2018/8/18 0:15,0,0,7900,0,310,4,2.02E+13,2018/8/14
286642590,13035193,\N,2005508925,皇冠蜜梨  约1kg,536,09:51.0,00:00.0,5000,141,5,1030,\N,15:53.0,31:35.0,81372,SYSTEM,0,2018/8/24 0:31,0,0,536,0,310,4,2.01808E+13,2018/8/16
286755614,13059506,\N,2018466657,【沃尔玛】张裕 传奇干红葡萄酒 红酒 750ml,3980,00:00.0,00:00.0,0,0,5,8600,\N,06:48.0,23:09.0,81372,SYSTEM,0,2018/12/24 19:23,0,0,3980,0,310,3,0,2018/8/16
287009838,13067557,\N,2005743171,好奇 银装成长裤男女通用<U+00A0>58+送2片 XL号,9250,00:00.0,59:59.0,10000000,0,5,10900,\N,11:27.0,55:44.0,81372,SYSTEM,0,2018/8/20 2:55,0,0,9250,0,310,4,2.02E+13,2018/8/16
287045118,13067670,\N,2005508917,冻琵琶腿 500g,788,41:34.0,00:00.0,5000,180,5,970,\N,44:44.0,01:27.0,81372,SYSTEM,0,2018/8/29 20:01,0,0,788,0,310,4,2.01808E+13,2018/8/16
287065854,13067731,\N,2013549860,脆香米 脆米心海苔白巧克力 24g,250,00:00.0,59:59.0,200,0,5,340,\N,06:37.0,55:31.0,81372,81372,0,2018/8/20 2:55,0,0,250,0,310,4,2.02E+13,2018/8/16
287065862,13067731,\N,2011795627,绿箭 脆皮软心薄荷糖草莓瓶装 80g,500,00:00.0,59:59.0,200,6,5,850,\N,06:37.0,55:31.0,81372,81372,0,2018/8/20 2:55,0,0,500,0,310,4,2.02E+13,2018/8/16
287065870,13067731,\N,2007106130,绿箭 脆皮软心薄荷糖原味薄荷味 80g,500,00:00.0,59:59.0,200,10,5,850,\N,06:37.0,55:31.0,81372,81372,0,2018/8/20 2:55,0,0,500,0,310,4,2.02E+13,2018/8/16
286916239,13067336,\N,2008866156,进口JJ车厘子 约250g,1980,00:00.0,00:00.0,5000,2,5,3730,\N,52:56.0,18:02.0,81372,SYSTEM,0,2018/8/21 0:18,0,0,1980,0,310,4,2.02E+13,2018/8/16
286992967,13067513,\N,2005469124,洁柔 金尊软抽 130抽*3层*6包,1380,00:00.0,59:59.0,10000000,168,5,1880,\N,06:59.0,17:57.0,81372,SYSTEM,0,2018/9/1 1:17,0,0,1380,0,310,4,2.02E+13,2018/8/16
287009839,13067557,\N,2005743150,好奇 银装成长裤 XXL号 40+送6片 男女通用,9250,00:00.0,59:59.0,10000000,0,5,10900,\N,11:27.0,55:44.0,81372,SYSTEM,0,2018/8/20 2:55,0,0,9250,0,310,4,2.02E+13,2018/8/16
287065855,13067731,\N,2011282005,德芙 小巧粒抹茶曲奇白巧克力 40g,590,00:00.0,59:59.0,200,2,5,980,\N,06:37.0,55:31.0,81372,81372,0,2018/8/20 2:55,0,0,590,0,310,4,2.02E+13,2018/8/16
287065863,13067731,\N,2018449435,绿箭 脆皮软心薄荷糖草莓袋装 40g,290,00:00.0,59:59.0,200,1,5,500,\N,06:37.0,55:31.0,81372,81372,0,2018/8/20 2:55,0,0,290,0,310,4,2.02E+13,2018/8/16
287065871,13067731,\N,2011870992,绿箭 脆皮软心薄荷糖留兰香薄荷味80g瓶装,500,00:00.0,59:59.0,200,9,5,850,\N,06:37.0,55:31.0,81372,81372,0,2018/8/20 2:55,0,0,500,0,310,4,2.02E+13,2018/8/16
286766015,13064613,\N,2005508965,瘦肉 约300g,650,00:00.0,00:00.0,5000,98,5,900,\N,15:45.0,01:20.0,81372,SYSTEM,0,2018/8/19 20:01,0,0,650,0,310,4,2.01808E+13,2018/8/16
286922712,13067373,\N,2003137952,包装胡萝卜 约550g,490,00:00.0,00:00.0,5000,26,5,590,\N,11:28.0,21:48.0,81372,SYSTEM,0,2018/8/23 0:21,0,0,490,0,310,4,2.02E+13,2018/8/16
286991696,13067508,\N,2015735453,金枕榴莲 约2.6kg-3kg（不提供剥壳服务）,8350,00:00.0,00:00.0,5000,0,5,11600,\N,05:05.0,55:52.0,81372,SYSTEM,0,2018/8/20 2:55,0,0,8350,0,310,4,2.02E+13,2018/8/16
287001936,13067516,\N,2005508948,南瓜 约1kg （散装称重）,135,00:00.0,00:00.0,5000,142,5,210,\N,07:46.0,55:34.0,81372,SYSTEM,0,2018/8/20 2:55,0,0,135,0,310,4,2.02E+13,2018/8/16
287065856,13067731,\N,2011282004,德芙 小巧粒草莓曲奇白巧克力 40g,590,00:00.0,59:59.0,200,7,5,980,\N,06:37.0,55:31.0,81372,81372,0,2018/8/20 2:55,0,0,590,0,310,4,2.02E+13,2018/8/16
287065864,13067731,\N,2009462895,5 无糖口香糖 薄荷味 40g,580,00:00.0,59:59.0,200,6,5,990,\N,06:37.0,55:31.0,81372,81372,0,2018/8/20 2:55,0,0,580,0,310,4,2.02E+13,2018/8/16
287065872,13067731,\N,2008559019,绿箭 脆皮软心薄荷糖柠檬薄荷味 80g,500,00:00.0,59:59.0,200,0,5,850,\N,06:37.0,55:31.0,81372,81372,0,2018/8/20 2:55,0,0,500,0,310,4,2.02E+13,2018/8/16
