MatchID,TeamID,OriginPlayerID,DestinationPlayerID,MatchPeriod,EventTime,EventSubType,EventOrigin_x,EventOrigin_y,EventDestination_x,EventDestination_y
12,Opponent12,Opponent12_M5,Opponent12_D2,2H,1550.6211819999999,Simple pass,49,52,50.0,73.0
12,Opponent12,Opponent12_D2,Opponent12_M1,2H,1552.7333369999997,Simple pass,50,73,66.0,93.0
12,Opponent12,Opponent12_M1,Opponent12_M5,2H,1558.0949849999997,Simple pass,66,93,59.0,89.0
12,Opponent12,Opponent12_M5,Opponent12_D2,2H,1562.15956,Simple pass,59,89,68.0,96.0
12,Opponent12,Opponent12_D2,Opponent12_M3,2H,1563.1833930000003,Simple pass,68,96,75.0,76.0
12,Opponent12,Opponent12_M5,Opponent12_D2,2H,1569.4978700000001,Simple pass,70,88,81.0,95.0
12,Opponent12,Opponent12_D2,Opponent12_M5,2H,1576.555907,Simple pass,75,93,67.0,82.0
12,Opponent12,Opponent12_M5,Opponent12_D3,2H,1578.9627959999998,Simple pass,67,82,54.0,56.0
12,Opponent12,Opponent12_D3,Opponent12_M5,2H,1582.6926389999999,Simple pass,54,56,61.0,72.0
12,Opponent12,Opponent12_M5,Opponent12_M3,2H,1584.6831240000001,Simple pass,61,72,73.0,64.0
12,Huskies,Huskies_F1,Huskies_F4,2H,1597.4498329999997,Simple pass,70,95,77.0,45.0
12,Huskies,Huskies_F4,Huskies_M1,2H,1599.6905379999998,Simple pass,77,45,68.0,57.0
12,Opponent12,Opponent12_D4,Opponent12_M6,2H,1605.6209609999996,Simple pass,18,24,38.0,9.0
12,Opponent12,Opponent12_M6,Opponent12_M1,2H,1612.1838209999996,Simple pass,47,28,49.0,83.0
12,Opponent12,Opponent12_M1,Opponent12_M3,2H,1617.1277220000002,High pass,49,83,91.0,27.0
12,Opponent12,Opponent12_M3,Opponent12_M4,2H,1621.8766180000002,Smart pass,91,27,87.0,43.0
12,Opponent12,Opponent12_M4,Opponent12_M3,2H,1624.4543729999996,Simple pass,87,43,89.0,24.0
12,Opponent12,Opponent12_M3,Opponent12_M2,2H,1624.989469,Simple pass,89,24,83.0,45.0
12,Opponent12,Opponent12_M1,Opponent12_M5,2H,1636.990702,Simple pass,77,84,71.0,72.0
12,Opponent12,Opponent12_M5,Opponent12_M3,2H,1638.3466360000002,Simple pass,71,72,79.0,74.0
12,Opponent12,Opponent12_M3,Opponent12_M1,2H,1640.094994,Simple pass,79,74,76.0,84.0
12,Opponent12,Opponent12_M1,Opponent12_D2,2H,1641.5553419999997,Simple pass,76,84,88.0,95.0
12,Opponent12,Opponent12_M6,Opponent12_M4,2H,1661.0321540000004,Simple pass,75,55,83.0,55.0
12,Opponent12,Opponent12_M4,Opponent12_M2,2H,1662.5952530000004,Simple pass,83,55,78.0,57.0
12,Opponent12,Opponent12_D1,Opponent12_M5,2H,1671.3988490000002,Head pass,32,67,51.0,58.0
12,Opponent12,Opponent12_M5,Opponent12_D4,2H,1674.0786120000002,Head pass,51,58,49.0,34.0
12,Opponent12,Opponent12_D4,Opponent12_M6,2H,1678.2561400000004,Simple pass,49,34,67.0,9.0
12,Huskies,Huskies_M1,Huskies_F1,2H,1690.4954399999997,Simple pass,25,74,38.0,51.0
12,Huskies,Huskies_F1,Huskies_F4,2H,1698.742365,Simple pass,78,31,74.0,16.0
12,Opponent12,Opponent12_D3,Opponent12_D4,2H,1863.800381,Simple pass,19,37,16.0,12.0
12,Opponent12,Opponent12_M1,Opponent12_D2,2H,1913.230388,Simple pass,48,48,65.0,88.0
12,Opponent12,Opponent12_D2,Opponent12_M3,2H,1915.4761259999996,Simple pass,65,88,92.0,89.0
12,Opponent12,Opponent12_M1,Opponent12_M5,2H,1938.2548420000003,Simple pass,64,84,56.0,64.0
12,Opponent12,Opponent12_M5,Opponent12_D4,2H,1940.3651179999997,Simple pass,56,64,62.0,35.0
12,Opponent12,Opponent12_D4,Opponent12_M6,2H,1943.8493010000002,Simple pass,62,35,72.0,17.0
12,Opponent12,Opponent12_M6,Opponent12_D4,2H,1945.494315,Simple pass,72,17,69.0,11.0
12,Opponent12,Opponent12_D3,Opponent12_M6,2H,1955.387213,Simple pass,56,9,69.0,5.0
12,Opponent12,Opponent12_D1,Opponent12_M5,2H,2061.7069009999996,Simple pass,11,76,14.0,72.0
12,Huskies,Huskies_D1,Huskies_F1,2H,2068.1272289999997,Simple pass,66,47,73.0,64.0
12,Huskies,Huskies_F1,Huskies_D1,2H,2069.629984,Simple pass,73,64,70.0,49.0
12,Huskies,Huskies_D1,Huskies_M6,2H,2070.8609850000003,Simple pass,70,49,75.0,34.0
12,Huskies,Huskies_M6,Huskies_D1,2H,2072.8639059999996,Simple pass,75,34,68.0,35.0
12,Huskies,Huskies_F4,Huskies_M4,2H,2093.102882,Simple pass,60,1,57.0,8.0
12,Huskies,Huskies_M4,Huskies_D4,2H,2096.3992200000002,Simple pass,57,8,44.0,4.0
12,Huskies,Huskies_D4,Huskies_M1,2H,2098.6124,Simple pass,44,4,47.0,25.0
12,Huskies,Huskies_M1,Huskies_D1,2H,2104.5118110000003,Simple pass,45,43,36.0,30.0
12,Huskies,Huskies_D1,Huskies_M1,2H,2106.4879739999997,Simple pass,36,30,48.0,46.0
12,Huskies,Huskies_M1,Huskies_F4,2H,2108.527156,Simple pass,48,46,61.0,26.0
12,Huskies,Huskies_F4,Huskies_M6,2H,2110.4863969999997,Simple pass,61,26,69.0,3.0
12,Huskies,Huskies_F3,Huskies_M6,2H,2116.474684,Simple pass,76,27,69.0,21.0
12,Huskies,Huskies_M6,Huskies_F4,2H,2118.4695970000002,Simple pass,69,21,79.0,20.0
12,Huskies,Huskies_F4,Huskies_F3,2H,2120.0967250000003,Simple pass,79,20,89.0,18.0
12,Huskies,Huskies_F3,Huskies_F4,2H,2122.86099,Simple pass,89,18,91.0,27.0
12,Opponent12,Opponent12_D3,Opponent12_M1,2H,2127.315855,Simple pass,11,67,33.0,88.0
12,Opponent12,Opponent12_M1,Opponent12_M2,2H,2128.210362,Simple pass,33,88,17.0,83.0
12,Opponent12,Opponent12_M2,Opponent12_M3,2H,2129.5099980000005,High pass,17,83,59.0,95.0
12,Opponent12,Opponent12_M6,Opponent12_F1,2H,2137.851845,Smart pass,70,65,87.0,41.0
12,Opponent12,Opponent12_D4,Opponent12_G1,2H,2178.5852299999997,Head pass,15,31,14.0,49.0
12,Opponent12,Opponent12_G1,Opponent12_F1,2H,2187.9800830000004,Launch,14,49,67.0,59.0
12,Opponent12,Opponent12_D1,Opponent12_M5,2H,2192.8468789999997,Head pass,48,60,55.0,62.0
12,Opponent12,Opponent12_M5,Opponent12_M2,2H,2195.221085,Simple pass,55,62,66.0,64.0
12,Opponent12,Opponent12_M2,Opponent12_M6,2H,2197.0845120000004,Simple pass,66,64,72.0,25.0
12,Opponent12,Opponent12_M2,Opponent12_D4,2H,2204.3275320000002,Simple pass,71,26,78.0,18.0
12,Opponent12,Opponent12_D4,Opponent12_M6,2H,2210.3110930000003,Simple pass,78,18,86.0,9.0
12,Opponent12,Opponent12_D4,Opponent12_M3,2H,2290.409793,Simple pass,51,26,69.0,24.0
12,Opponent12,Opponent12_M3,Opponent12_M6,2H,2291.947806,Simple pass,69,24,78.0,14.0
12,Huskies,Huskies_D7,Huskies_F1,2H,2296.0489740000003,Simple pass,13,81,21.0,77.0
12,Huskies,Huskies_F1,Huskies_D7,2H,2297.1132239999997,Simple pass,21,77,27.0,94.0
12,Huskies,Huskies_D7,Huskies_F3,2H,2299.9205439999996,Simple pass,27,94,43.0,61.0
12,Huskies,Huskies_F3,Huskies_M6,2H,2303.6869749999996,Simple pass,43,61,52.0,44.0
12,Huskies,Huskies_M6,Huskies_M4,2H,2304.768016,Simple pass,52,44,43.0,37.0
12,Huskies,Huskies_M4,Huskies_D4,2H,2305.820801,Simple pass,43,37,41.0,6.0
12,Huskies,Huskies_D4,Huskies_M4,2H,2309.556738,Simple pass,41,6,43.0,35.0
12,Huskies,Huskies_M4,Huskies_D4,2H,2310.4806339999996,Simple pass,43,35,39.0,5.0
12,Huskies,Huskies_D4,Huskies_G1,2H,2313.5959949999997,Simple pass,39,5,13.0,32.0
12,Opponent12,Opponent12_D1,Opponent12_M5,2H,2320.172558,Simple pass,33,67,46.0,66.0
12,Opponent12,Opponent12_M5,Opponent12_D1,2H,2321.5479910000004,Simple pass,46,66,30.0,72.0
12,Opponent12,Opponent12_D1,Opponent12_D2,2H,2323.735598,Simple pass,30,72,34.0,87.0
12,Opponent12,Opponent12_D2,Opponent12_F1,2H,2326.913856,High pass,34,87,97.0,70.0
12,Opponent12,Opponent12_D2,Opponent12_M1,2H,2380.9485729999997,Simple pass,40,88,61.0,92.0
12,Opponent12,Opponent12_M1,Opponent12_M5,2H,2383.0014060000003,Simple pass,61,92,54.0,92.0
12,Opponent12,Opponent12_M5,Opponent12_M1,2H,2388.770799,Simple pass,54,92,69.0,97.0
12,Opponent12,Opponent12_M7,Opponent12_D2,2H,2440.044701,Simple pass,31,19,27.0,53.0
12,Opponent12,Opponent12_D4,Opponent12_D3,2H,2454.4811179999997,Simple pass,65,12,50.0,19.0
12,Opponent12,Opponent12_D3,Opponent12_D4,2H,2457.2523300000003,Simple pass,50,19,66.0,9.0
12,Opponent12,Opponent12_D4,Opponent12_M6,2H,2459.7505819999997,Simple pass,66,9,76.0,8.0
12,Opponent12,Opponent12_D2,Opponent12_M3,2H,2530.5229170000002,Simple pass,39,80,59.0,94.0
12,Opponent12,Opponent12_M1,Opponent12_D2,2H,2546.376368,Simple pass,62,92,63.0,96.0
12,Opponent12,Opponent12_D2,Opponent12_M3,2H,2547.8461209999996,Simple pass,63,96,72.0,96.0
12,Opponent12,Opponent12_M3,Opponent12_D2,2H,2548.7856119999997,Simple pass,72,96,75.0,86.0
12,Opponent12,Opponent12_M5,Opponent12_M3,2H,2573.148316,Simple pass,63,79,68.0,82.0
12,Opponent12,Opponent12_M3,Opponent12_M1,2H,2573.6402989999997,Simple pass,68,82,75.0,97.0
12,Huskies,Huskies_D7,Huskies_G1,2H,2578.210024,Simple pass,11,57,13.0,55.0
12,Huskies,Huskies_M4,Huskies_F4,2H,2599.77449,Simple pass,56,61,66.0,45.0
12,Huskies,Huskies_F4,Huskies_M4,2H,2602.313249,Simple pass,66,45,53.0,46.0
12,Huskies,Huskies_M4,Huskies_M6,2H,2603.716168,Simple pass,53,46,55.0,33.0
12,Huskies,Huskies_M6,Huskies_D4,2H,2604.9088030000003,Simple pass,55,33,57.0,6.0
12,Huskies,Huskies_D4,Huskies_F3,2H,2609.415962,Simple pass,69,3,74.0,30.0
12,Huskies,Huskies_F3,Huskies_D7,2H,2612.797514,High pass,74,30,91.0,93.0
12,Huskies,Huskies_D3,Huskies_D4,2H,2648.697954,Simple pass,28,63,23.0,31.0
12,Huskies,Huskies_D4,Huskies_F4,2H,2652.1540880000002,Launch,23,31,63.0,62.0
12,Huskies,Huskies_F1,Huskies_M1,2H,2659.2489880000003,Simple pass,54,80,47.0,77.0
12,Huskies,Huskies_M1,Huskies_D3,2H,2660.4713009999996,Simple pass,47,77,29.0,65.0
12,Huskies,Huskies_D3,Huskies_M4,2H,2661.5082190000003,Simple pass,29,65,44.0,63.0
12,Opponent12,Opponent12_M3,Opponent12_F1,2H,2664.18228,Simple pass,58,51,69.0,45.0
12,Opponent12,Opponent12_F1,Opponent12_M3,2H,2665.145104,Simple pass,69,45,66.0,55.0
12,Opponent12,Opponent12_M3,Opponent12_M6,2H,2666.011735,Simple pass,66,55,76.0,27.0
12,Opponent12,Opponent12_M1,Opponent12_M7,2H,2674.634612,Simple pass,70,72,73.0,39.0
12,Opponent12,Opponent12_M7,Opponent12_D2,2H,2724.138922,Simple pass,55,34,47.0,61.0
12,Opponent12,Opponent12_D2,Opponent12_M1,2H,2726.145018,Simple pass,47,61,65.0,82.0
12,Opponent12,Opponent12_M1,Opponent12_M3,2H,2732.842431,Simple pass,65,82,61.0,74.0
12,Opponent12,Opponent12_D3,Opponent12_D4,2H,2747.236049,Simple pass,61,13,68.0,8.0
12,Opponent12,Opponent12_D4,Opponent12_D3,2H,2747.820492,Simple pass,68,8,53.0,15.0
12,Opponent12,Opponent12_D3,Opponent12_D1,2H,2751.236957,Simple pass,53,15,45.0,54.0
12,Opponent12,Opponent12_D1,Opponent12_D2,2H,2753.942886,Simple pass,45,54,54.0,86.0
12,Opponent12,Opponent12_D2,Opponent12_M3,2H,2756.8459599999996,Simple pass,54,86,70.0,96.0
12,Huskies,Huskies_D7,Huskies_M6,2H,2779.640278,Simple pass,12,67,12.0,64.0
12,Opponent12,Opponent12_G1,Opponent12_D3,2H,2787.302377,Launch,30,43,73.0,61.0
12,Opponent12,Opponent12_D2,Opponent12_D1,2H,2792.6386549999997,Head pass,44,55,56.0,48.0
12,Opponent12,Opponent12_D1,Opponent12_M5,2H,2793.50288,Simple pass,56,48,39.0,79.0
12,Opponent12,Opponent12_M5,Opponent12_F1,2H,2797.307624,High pass,39,79,72.0,71.0
12,Opponent12,Opponent12_D3,Opponent12_G1,2H,2850.335228,Simple pass,32,63,11.0,58.0
12,Opponent12,Opponent12_G1,Opponent12_M7,2H,2852.620392,Launch,11,58,52.0,46.0
12,Opponent12,Opponent12_D4,Opponent12_M6,2H,2860.152319,Simple pass,43,15,74.0,9.0
12,Opponent12,Opponent12_M6,Opponent12_M7,2H,2863.66194,Simple pass,69,11,59.0,25.0
12,Opponent12,Opponent12_M7,Opponent12_M5,2H,2865.712568,Simple pass,59,25,60.0,38.0
12,Opponent12,Opponent12_M5,Opponent12_M3,2H,2866.8262409999998,Simple pass,60,38,69.0,38.0
12,Opponent12,Opponent12_M3,Opponent12_M7,2H,2868.1606199999997,Simple pass,69,38,76.0,24.0
12,Opponent12,Opponent12_M7,Opponent12_M6,2H,2869.778733,Simple pass,76,24,85.0,11.0
12,Opponent12,Opponent12_M6,Opponent12_F1,2H,2871.6801459999997,Cross,85,11,88.0,61.0
12,Opponent12,Opponent12_F1,Opponent12_M1,2H,2875.719932,Simple pass,86,64,92.0,76.0
12,Opponent12,Opponent12_M1,Opponent12_M5,2H,2880.4010179999996,Simple pass,88,75,79.0,59.0
12,Opponent12,Opponent12_M3,Opponent12_M6,2H,2885.655184,Simple pass,81,38,91.0,31.0
13,Opponent13,Opponent13_M1,Opponent13_D1,1H,2.1527220000000113,Simple pass,50,51,35.0,49.0
13,Huskies,Huskies_M1,Huskies_D7,1H,17.363725999999986,Simple pass,21,83,14.0,92.0
13,Huskies,Huskies_M6,Huskies_M8,1H,27.95393200000001,Simple pass,56,68,61.0,77.0
13,Huskies,Huskies_M8,Huskies_D7,1H,30.471745,Simple pass,61,77,67.0,94.0
13,Huskies,Huskies_D7,Huskies_M8,1H,31.970201999999972,Simple pass,67,94,60.0,88.0
13,Huskies,Huskies_M8,Huskies_M1,1H,33.741859999999974,Simple pass,60,88,62.0,80.0
13,Huskies,Huskies_M1,Huskies_M8,1H,34.97068899999999,Simple pass,62,80,53.0,94.0
13,Huskies,Huskies_M8,Huskies_D3,1H,36.802009999999996,Simple pass,53,94,32.0,87.0
13,Huskies,Huskies_D3,Huskies_G1,1H,39.797668999999985,Simple pass,32,87,9.0,43.0
13,Huskies,Huskies_G1,Huskies_F1,1H,52.407263,Launch,9,43,61.0,18.0
13,Opponent13,Opponent13_M2,Opponent13_D3,1H,59.87990100000002,Simple pass,31,61,19.0,92.0
13,Huskies,Huskies_M1,Huskies_M3,1H,67.14898199999999,Simple pass,58,32,57.0,26.0
13,Huskies,Huskies_M3,Huskies_D1,1H,68.63117699999998,Simple pass,57,26,33.0,22.0
13,Huskies,Huskies_D1,Huskies_D3,1H,70.06977799999999,Simple pass,33,22,37.0,60.0
13,Huskies,Huskies_D3,Huskies_M8,1H,73.7527,High pass,37,60,64.0,71.0
13,Opponent13,Opponent13_D4,Opponent13_D2,1H,82.99771700000002,Simple pass,24,7,9.0,25.0
13,Opponent13,Opponent13_D2,Opponent13_G1,1H,85.76552099999998,Simple pass,9,25,11.0,49.0
13,Opponent13,Opponent13_G1,Opponent13_D3,1H,88.81207799999999,Simple pass,11,49,19.0,95.0
13,Opponent13,Opponent13_D3,Opponent13_M4,1H,92.195018,Simple pass,19,95,32.0,97.0
13,Opponent13,Opponent13_M4,Opponent13_M3,1H,93.585845,Simple pass,32,97,28.0,77.0
13,Opponent13,Opponent13_M3,Opponent13_D2,1H,106.546335,Simple pass,42,86,31.0,48.0
13,Opponent13,Opponent13_D2,Opponent13_M5,1H,113.98102399999999,Simple pass,60,31,59.0,13.0
13,Opponent13,Opponent13_M5,Opponent13_D4,1H,116.485228,Simple pass,59,13,66.0,5.0
13,Opponent13,Opponent13_D2,Opponent13_D1,1H,132.056539,Simple pass,37,17,39.0,64.0
13,Opponent13,Opponent13_D1,Opponent13_D3,1H,136.722468,Simple pass,48,78,60.0,95.0
13,Opponent13,Opponent13_D3,Opponent13_M3,1H,140.247879,Simple pass,60,95,57.0,88.0
13,Opponent13,Opponent13_M3,Opponent13_M4,1H,142.684915,Simple pass,57,88,64.0,98.0
13,Opponent13,Opponent13_M4,Opponent13_M3,1H,144.446212,Simple pass,64,98,54.0,97.0
13,Opponent13,Opponent13_M3,Opponent13_D1,1H,146.736197,Simple pass,54,97,45.0,85.0
13,Opponent13,Opponent13_D1,Opponent13_D2,1H,149.192796,Simple pass,45,85,41.0,38.0
13,Opponent13,Opponent13_D2,Opponent13_M2,1H,152.046469,Simple pass,41,38,50.0,25.0
13,Opponent13,Opponent13_M2,Opponent13_D2,1H,155.852486,Simple pass,50,25,46.0,38.0
13,Opponent13,Opponent13_D2,Opponent13_D1,1H,158.710873,Simple pass,46,38,57.0,85.0
13,Huskies,Huskies_M3,Huskies_M6,1H,165.19673999999998,Simple pass,27,40,33.0,30.0
13,Huskies,Huskies_M6,Huskies_M3,1H,166.799356,Head pass,33,30,32.0,40.0
13,Huskies,Huskies_M3,Huskies_F1,1H,168.23899799999998,Simple pass,32,40,42.0,31.0
13,Opponent13,Opponent13_D2,Opponent13_D3,1H,174.656405,Simple pass,42,87,42.0,98.0
13,Opponent13,Opponent13_D3,Opponent13_D2,1H,177.671336,Simple pass,42,98,22.0,84.0
13,Opponent13,Opponent13_D2,Opponent13_D4,1H,182.28576900000002,Simple pass,22,84,37.0,25.0
13,Opponent13,Opponent13_D4,Opponent13_M2,1H,185.435049,Simple pass,37,25,33.0,32.0
13,Opponent13,Opponent13_M2,Opponent13_D4,1H,191.05355500000002,Simple pass,57,29,57.0,10.0
13,Opponent13,Opponent13_D4,Opponent13_F1,1H,194.75914999999998,Simple pass,57,10,64.0,28.0
13,Opponent13,Opponent13_F1,Opponent13_M2,1H,195.63608900000003,Simple pass,64,28,56.0,24.0
13,Opponent13,Opponent13_M2,Opponent13_D3,1H,198.261863,High pass,56,24,66.0,84.0
13,Huskies,Huskies_G1,Huskies_F1,1H,261.696709,Launch,14,70,78.0,52.0
13,Opponent13,Opponent13_D2,Opponent13_D1,1H,300.958927,Simple pass,32,34,33.0,65.0
13,Opponent13,Opponent13_D1,Opponent13_M2,1H,305.048773,Simple pass,33,65,42.0,28.0
13,Opponent13,Opponent13_M2,Opponent13_D4,1H,307.374013,Simple pass,42,28,46.0,11.0
13,Opponent13,Opponent13_D4,Opponent13_M5,1H,312.03486499999997,Simple pass,46,11,52.0,15.0
13,Opponent13,Opponent13_M5,Opponent13_D4,1H,312.876847,Simple pass,52,15,41.0,10.0
13,Opponent13,Opponent13_D4,Opponent13_D2,1H,314.421423,Simple pass,41,10,32.0,45.0
13,Opponent13,Opponent13_D2,Opponent13_D1,1H,317.532459,Simple pass,32,45,44.0,75.0
13,Opponent13,Opponent13_D1,Opponent13_M3,1H,320.62037499999997,Simple pass,44,75,45.0,58.0
13,Opponent13,Opponent13_M3,Opponent13_D1,1H,321.72804799999994,Simple pass,45,58,41.0,70.0
13,Opponent13,Opponent13_D1,Opponent13_D2,1H,323.22233000000006,Simple pass,41,70,40.0,43.0
13,Opponent13,Opponent13_D2,Opponent13_D4,1H,326.33485299999995,Simple pass,40,43,44.0,19.0
13,Opponent13,Opponent13_D4,Opponent13_M5,1H,329.230279,Simple pass,44,19,57.0,7.0
13,Opponent13,Opponent13_M5,Opponent13_D3,1H,333.98885099999995,High pass,57,7,92.0,94.0
13,Huskies,Huskies_M8,Huskies_M5,1H,410.39763000000005,Simple pass,64,54,75.0,47.0
13,Huskies,Huskies_D7,Huskies_M5,1H,414.47485300000005,Head pass,65,80,87.0,85.0
13,Opponent13,Opponent13_M1,Opponent13_M3,1H,441.06242899999995,Simple pass,30,21,25.0,27.0
13,Opponent13,Opponent13_M3,Opponent13_M1,1H,441.45999800000004,Simple pass,25,27,43.0,34.0
13,Opponent13,Opponent13_M1,Opponent13_D3,1H,447.023047,Simple pass,63,53,64.0,79.0
13,Opponent13,Opponent13_D2,Opponent13_M2,1H,465.14676,Simple pass,53,25,60.0,13.0
13,Opponent13,Opponent13_M2,Opponent13_D2,1H,467.43050000000005,Simple pass,60,13,46.0,21.0
13,Opponent13,Opponent13_D2,Opponent13_M2,1H,472.17909099999997,Simple pass,46,21,57.0,7.0
13,Opponent13,Opponent13_M2,Opponent13_D4,1H,476.155703,Simple pass,66,8,74.0,13.0
13,Opponent13,Opponent13_D4,Opponent13_M2,1H,476.82194100000004,Simple pass,74,13,63.0,9.0
13,Opponent13,Opponent13_M2,Opponent13_D1,1H,478.89793499999996,Simple pass,63,9,47.0,57.0
13,Opponent13,Opponent13_D1,Opponent13_M3,1H,482.64041699999996,Simple pass,47,57,57.0,87.0
13,Opponent13,Opponent13_M3,Opponent13_M1,1H,486.558484,Simple pass,57,87,63.0,80.0
13,Opponent13,Opponent13_M1,Opponent13_M3,1H,487.09853699999996,Simple pass,63,80,62.0,61.0
13,Opponent13,Opponent13_M3,Opponent13_M2,1H,490.75145399999997,Simple pass,62,61,65.0,51.0
13,Opponent13,Opponent13_M2,Opponent13_M3,1H,493.58144300000004,Simple pass,65,51,62.0,39.0
13,Opponent13,Opponent13_M3,Opponent13_D4,1H,495.52897599999994,Simple pass,62,39,72.0,8.0
13,Opponent13,Opponent13_D4,Opponent13_M5,1H,497.51488900000004,Simple pass,72,8,74.0,5.0
13,Opponent13,Opponent13_M1,Opponent13_D4,1H,502.35633900000005,Simple pass,83,29,84.0,8.0
13,Opponent13,Opponent13_D4,Opponent13_M1,1H,504.168673,Simple pass,84,8,92.0,18.0
13,Huskies,Huskies_M1,Huskies_F1,1H,508.71030499999995,High pass,8,73,41.0,72.0
13,Opponent13,Opponent13_M5,Opponent13_F1,1H,514.036823,Simple pass,61,18,69.0,42.0
13,Opponent13,Opponent13_F1,Opponent13_D3,1H,517.22624,Simple pass,69,42,69.0,76.0
13,Opponent13,Opponent13_D3,Opponent13_M4,1H,520.964773,Smart pass,69,76,97.0,76.0
13,Opponent13,Opponent13_M2,Opponent13_M3,1H,559.455433,Simple pass,40,96,38.0,73.0
13,Opponent13,Opponent13_M3,Opponent13_M1,1H,560.445068,Simple pass,38,73,54.0,79.0
13,Huskies,Huskies_M8,Huskies_F1,1H,565.414772,Simple pass,74,69,80.0,56.0
13,Huskies,Huskies_M8,Huskies_M5,1H,567.115431,Simple pass,80,63,84.0,49.0
13,Opponent13,Opponent13_D2,Opponent13_D1,1H,618.683466,Simple pass,40,11,34.0,53.0
13,Opponent13,Opponent13_D1,Opponent13_D2,1H,621.235937,Simple pass,34,53,38.0,29.0
13,Opponent13,Opponent13_D2,Opponent13_M2,1H,624.886758,Simple pass,38,29,52.0,15.0
13,Opponent13,Opponent13_M2,Opponent13_D2,1H,629.076418,Simple pass,52,15,41.0,27.0
13,Opponent13,Opponent13_D2,Opponent13_D1,1H,630.995381,Simple pass,41,27,34.0,54.0
13,Opponent13,Opponent13_D1,Opponent13_D2,1H,635.408906,Simple pass,34,54,44.0,20.0
13,Opponent13,Opponent13_D2,Opponent13_M2,1H,639.11548,Simple pass,44,20,63.0,6.0
13,Opponent13,Opponent13_M2,Opponent13_D3,1H,645.306525,High pass,63,18,65.0,95.0
13,Opponent13,Opponent13_D3,Opponent13_M4,1H,649.227112,Simple pass,65,95,69.0,80.0
13,Opponent13,Opponent13_D3,Opponent13_F1,1H,655.137384,Cross,96,94,91.0,54.0
13,Huskies,Huskies_D1,Huskies_M3,1H,757.83105,Simple pass,31,62,32.0,36.0
13,Huskies,Huskies_M3,Huskies_D4,1H,760.562192,Simple pass,32,36,41.0,10.0
13,Huskies,Huskies_D4,Huskies_M3,1H,763.319735,Simple pass,41,10,39.0,30.0
13,Huskies,Huskies_M3,Huskies_M1,1H,769.052758,Simple pass,47,43,46.0,69.0
13,Huskies,Huskies_M1,Huskies_D7,1H,771.350179,Simple pass,46,69,55.0,92.0
13,Huskies,Huskies_D7,Huskies_F1,1H,777.249699,Simple pass,69,71,77.0,69.0
13,Huskies,Huskies_F1,Huskies_D7,1H,779.510024,Simple pass,77,69,86.0,86.0
13,Huskies,Huskies_D4,Huskies_G1,1H,821.216711,Simple pass,35,9,14.0,53.0
13,Huskies,Huskies_G1,Huskies_F1,1H,827.8128770000001,Launch,14,53,78.0,29.0
13,Opponent13,Opponent13_M3,Opponent13_D3,1H,833.264928,Simple pass,28,72,22.0,95.0
13,Opponent13,Opponent13_M4,Opponent13_D3,1H,839.0441450000001,Simple pass,30,97,27.0,86.0
13,Huskies,Huskies_D1,Huskies_F1,1H,861.190212,Head pass,38,17,67.0,23.0
13,Opponent13,Opponent13_D2,Opponent13_G1,1H,866.497298,Simple pass,21,65,7.0,50.0
13,Huskies,Huskies_G1,Huskies_D3,1H,879.7308969999999,Hand pass,11,49,28.0,86.0
13,Huskies,Huskies_D3,Huskies_G1,1H,884.622513,Simple pass,28,86,9.0,46.0
13,Opponent13,Opponent13_D2,Opponent13_M2,1H,893.463064,Head pass,30,33,39.0,37.0
13,Opponent13,Opponent13_M2,Opponent13_M3,1H,895.353063,Simple pass,39,37,35.0,50.0
13,Opponent13,Opponent13_M3,Opponent13_D2,1H,896.344445,Simple pass,35,50,29.0,32.0
13,Opponent13,Opponent13_D2,Opponent13_D4,1H,902.8662019999999,Simple pass,49,23,44.0,8.0
13,Opponent13,Opponent13_D4,Opponent13_M2,1H,904.4187810000001,Simple pass,44,8,32.0,32.0
13,Opponent13,Opponent13_M2,Opponent13_D1,1H,907.3286539999999,Simple pass,32,32,32.0,64.0
13,Opponent13,Opponent13_D1,Opponent13_M2,1H,911.202959,Simple pass,32,64,44.0,47.0
13,Opponent13,Opponent13_M2,Opponent13_D2,1H,913.4325739999999,Simple pass,44,47,43.0,24.0
13,Opponent13,Opponent13_D2,Opponent13_D3,1H,916.5618119999999,High pass,43,24,81.0,95.0
13,Opponent13,Opponent13_D3,Opponent13_M4,1H,921.157395,Simple pass,81,95,70.0,82.0
13,Opponent13,Opponent13_D1,Opponent13_G1,1H,940.1866869999999,Simple pass,55,98,26.0,80.0
13,Opponent13,Opponent13_G1,Opponent13_D2,1H,944.5951,Simple pass,26,80,32.0,53.0
13,Opponent13,Opponent13_D2,Opponent13_D1,1H,949.942204,Simple pass,40,56,42.0,93.0
13,Huskies,Huskies_D7,Huskies_G1,1H,957.3558,Head pass,18,79,13.0,38.0
13,Huskies,Huskies_G1,Huskies_F1,1H,973.845597,Launch,13,38,63.0,23.0
13,Opponent13,Opponent13_D1,Opponent13_M3,1H,981.8621519999999,Simple pass,36,92,32.0,56.0
13,Opponent13,Opponent13_M3,Opponent13_M2,1H,983.980955,Simple pass,32,56,27.0,52.0
13,Opponent13,Opponent13_M3,Opponent13_M2,1H,985.8091320000001,Simple pass,30,54,24.0,54.0
13,Huskies,Huskies_M3,Huskies_D4,1H,1014.4025280000001,Simple pass,74,15,80.0,7.0
