skc,year_id,season_id,tiny_class_code,tag_price
996572119724,2018,None,27050401,98.75
196572119735,2018,None,27050401,123.75
296572119735,2018,None,27050401,123.75
396572119735,2018,None,27050401,123.75
496572119735,2018,None,27050401,173.75
596572119735,2018,None,27050401,123.75
696572119735,2018,None,27050401,173.75
796572119735,2018,None,27050401,123.75
896572119735,2018,None,27050401,98.75
129572119746,2018,None,27050401,123.75
196572119746,2018,None,27050401,123.75
296572119746,2018,None,27050401,123.75
396572119746,2018,None,27050401,123.75
496572119746,2018,None,27050401,98.75
596572119746,2018,None,27050401,373.75
696572119746,2018,None,27050401,98.75
796572119746,2018,None,27050401,73.75
896572119746,2018,None,27050401,123.75
996572119746,2018,None,27050401,98.75
196572119757,2018,None,27050401,98.75
296572119757,2018,None,27050401,98.75
396572119757,2018,None,27050401,173.75
496572119757,2018,None,27050401,98.75
596572119757,2018,None,27050401,98.75
796572119757,2018,None,27050401,323.75
896572119757,2018,None,27050401,348.75
902572119757,2018,None,27050401,98.75
196572119768,2018,None,27050401,98.75
202572119768,2018,None,27050401,123.75
396572119768,2018,None,27050401,123.75
496572119768,2018,None,27050401,123.75
596572119768,2018,None,27050401,98.75
602572119768,2018,None,27050401,98.75
796572119768,2018,None,27050401,123.75
896572119768,2018,None,27050401,123.75
996572119768,2018,None,27050401,98.75
196572119779,2018,None,27050401,98.75
296572119779,2018,None,27050401,98.75
396572119779,2018,None,27050401,98.75
596572119779,2018,None,27050401,123.75
696572119779,2018,None,27050401,223.75
796572119779,2018,None,27050401,73.75
896572119779,2018,None,27050401,123.75
996572119779,2018,None,27050401,98.75
196572119790,2018,None,27050401,123.75
296572119790,2018,None,27050401,98.75
396572119790,2018,None,27050401,123.75
496572119790,2018,None,27050401,98.75
596572119790,2018,None,27050401,98.75
696572119790,2018,None,27050401,123.75
796572119790,2018,None,27050401,98.75
896572119790,2018,None,27050401,123.75
902572119790,2018,None,27050401,98.75
904572119790,2018,None,27050401,123.75
196572119801,2018,None,27050401,123.75
296572119801,2018,None,27050401,98.75
396572119801,2018,None,27050401,123.75
496572119801,2018,None,27050401,123.75
596572119801,2018,None,27050401,173.75
696572119801,2018,None,27050401,223.75
796572119801,2018,None,27050401,198.75
913572119801,2018,None,27050401,123.75
196572119812,2018,None,27050401,98.75
296572119812,2018,None,27050401,98.75
396572119812,2018,None,27050401,198.75
496572119812,2018,None,27050401,98.75
596572119812,2018,None,27050401,98.75
696572119812,2018,None,27050401,98.75
796572119812,2018,None,27050401,173.75
896572119812,2018,None,27050401,98.75
996572119812,2018,None,27050401,98.75
296572119823,2018,None,27050401,248.75
396572119823,2018,None,27050401,73.75
496572119823,2018,None,27050401,173.75
596572119823,2018,None,27050401,173.75
796572119823,2018,None,27050401,123.75
896572119823,2018,None,27050401,123.75
996572119823,2018,None,27050401,173.75
196572119834,2018,None,27050401,123.75
296572119834,2018,None,27050401,123.75
396572119834,2018,None,27050401,98.75
696572119834,2018,None,27050401,73.75
796572119834,2018,None,27050401,73.75
896572119834,2018,None,27050401,73.75
902572119834,2018,None,27050401,123.75
202572119845,2018,None,27050401,373.75
302572119845,2018,None,27050401,98.75
496572119845,2018,None,27050401,223.75
596572119845,2018,None,27050401,248.75
696572119845,2018,None,27050401,248.75
796572119845,2018,None,27050401,223.75
896572119845,2018,None,27050401,298.75
996572119845,2018,None,27050401,123.75
196572119856,2018,None,27050401,248.75
296572119856,2018,None,27050401,173.75
496572119856,2018,None,27050401,73.75
596572119856,2018,None,27050401,198.75
696572119856,2018,None,27050401,123.75
702572119856,2018,None,27050401,173.75
902572119856,2018,None,27050401,73.75
196572119867,2018,None,27050401,123.75
296572119867,2018,None,27050401,173.75
396572119867,2018,None,27050401,98.75
402572119867,2018,None,27050401,423.75
596572119867,2018,None,27050401,123.75
602572119867,2018,None,27050401,448.75
796572119867,2018,None,27050401,98.75
802572119867,2018,None,27050401,423.75
996572119867,2018,None,27050401,123.75
196572119878,2018,None,27050401,498.75
296572119878,2018,None,27050401,123.75
396572119878,2018,None,27050401,123.75
496572119878,2018,None,27050401,123.75
533572119878,2018,None,27050401,173.75
633572119878,2018,None,27050401,123.75
733572119878,2018,None,27050401,123.75
833572119878,2018,None,27050401,98.75
902572119878,2018,None,27050401,173.75
196572119889,2018,None,27050401,248.75
202572119889,2018,None,27050401,173.75
433572119889,2018,None,27050401,223.75
502572119889,2018,None,27050401,98.75
796572119889,2018,None,27050401,123.75
996572119889,2018,None,27050401,123.75
133572119900,2018,None,27050401,198.75
202572119900,2018,None,27050401,223.75
302572119900,2018,None,27050401,123.75
696572119900,2018,None,27050401,98.75
796572119900,2018,None,27050401,98.75
996572119900,2018,None,27050401,123.75
102572119911,2018,None,27050401,98.75
296572119911,2018,None,27050401,73.75
302572119911,2018,None,27050401,73.75
596572119911,2018,None,27050401,98.75
696572119911,2018,None,27050401,98.75
796572119911,2018,None,27050401,73.75
896572119911,2018,None,27050401,98.75
996572119911,2018,None,27050401,123.75
102572119922,2018,None,27050401,98.75
396572119922,2018,None,27050401,223.75
502572119922,2018,None,27050401,323.75
602572119922,2018,None,27050401,223.75
702572119922,2018,None,27050401,323.75
802572119922,2018,None,27050401,198.75
996572119922,2018,None,27050401,173.75
196572119933,2018,None,27050401,248.75
296572119933,2018,None,27050401,223.75
396572119933,2018,None,27050401,223.75
496572119933,2018,None,27050401,173.75
596572119933,2018,None,27050401,448.75
696572119933,2018,None,27050401,373.75
796572119933,2018,None,27050401,448.75
896572119933,2018,None,27050401,148.75
996572119933,2018,None,27050401,348.75
233572119944,2018,None,27050401,123.75
396572119944,2018,None,27050401,348.75
496572119944,2018,None,27050401,123.75
596572119944,2018,None,27050401,173.75
696572119944,2018,None,27050401,173.75
796572119944,2018,None,27050401,173.75
896572119944,2018,None,27050401,173.75
996572119944,2018,None,27050401,173.75
196572119955,2018,None,27050401,173.75
296572119955,2018,None,27050401,173.75
396572119955,2018,None,27050401,123.75
613572119955,2018,None,27050401,123.75
702572119955,2018,None,27050401,223.75
813572119955,2018,None,27050401,98.75
113572119966,2018,None,27050401,123.75
313572119966,2018,None,27050401,173.75
496572119966,2018,None,27050401,173.75
513572119966,2018,None,27050401,173.75
602572119966,2018,None,27050401,223.75
733572119966,2018,None,27050401,223.75
902572119966,2018,None,27050401,173.75
102572119977,2018,None,27050401,123.75
213572119977,2018,None,27050401,123.75
396572119977,2018,None,27050401,73.75
413572119977,2018,None,27050401,198.75
596572119977,2018,None,27050401,98.75
696572119977,2018,None,27050401,123.75
702572119977,2018,None,27050401,98.75
896572119977,2018,None,27050401,98.75
996572119977,2018,None,27050401,98.75
196572119988,2018,None,27050401,98.75
202572119988,2018,None,27050401,123.75
396572119988,2018,None,27050401,248.75
496572119988,2018,None,27050401,248.75
596572119988,2018,None,27050401,123.75
896572119988,2018,None,27050401,73.75
996572119988,2018,None,27050401,198.75
196572119999,2018,None,27050401,173.75
213572119999,2018,None,27050401,373.75
390572119999,2018,None,27050401,73.75
496572119999,2018,None,27050401,123.75
513572119999,2018,None,27050401,123.75
602572119999,2018,None,27050401,98.75
796572119999,2018,None,27050401,73.75
902572119999,2018,None,27050401,98.75
396572120010,2018,None,27050401,148.75
490572120010,2018,None,27050401,123.75
590572120010,2018,None,27050401,98.75
790572120010,2018,None,27050401,73.75
990572120010,2018,None,27050401,98.75
196572120021,2018,None,27050401,98.75
296572120021,2018,None,27050401,73.75
396572120021,2018,None,27050401,98.75
302572120043,2018,None,27050401,123.75
496572120043,2018,None,27050401,73.75
590572120043,2018,None,27050401,98.75
790572120043,2018,None,27050401,73.75
890572120043,2018,None,27050401,98.75
990572120043,2018,None,27050401,98.75
196572120054,2018,None,27050401,73.75
313572120054,2018,None,27050401,123.75
490572120054,2018,None,27050401,73.75
702572120054,2018,None,27050401,498.75
890572120054,2018,None,27050401,248.75
113572120065,2018,None,27050401,98.75
313572120065,2018,None,27050401,98.75
596572120065,2018,None,27050401,98.75
996572120065,2018,None,27050401,123.75
196572120076,2018,None,27050401,123.75
296572120076,2018,None,27050401,123.75
396572120076,2018,None,27050401,123.75
444572120076,2018,None,27050401,73.75
496572120076,2018,None,27050401,73.75
596572120076,2018,None,27050401,123.75
696572120076,2018,None,27050401,198.75
796572120076,2018,None,27050401,123.75
896572120076,2018,None,27050401,123.75
996572120076,2018,None,27050401,123.75
196572120087,2018,None,27050401,98.75
296572120087,2018,None,27050401,173.75
396572120087,2018,None,27050401,173.75
496572120087,2018,None,27050401,123.75
502572120087,2018,None,27050401,123.75
505572120087,2018,None,27050401,123.75
601572120087,2018,None,27050401,123.75
696572120087,2018,None,27050401,123.75
733572120087,2018,None,27050401,223.75
833572120087,2018,None,27050401,223.75
933572120087,2018,None,27050401,323.75
133572120098,2018,None,27050401,173.75
202572120098,2018,None,27050401,198.75
333572120098,2018,None,27050401,123.75
496572120098,2018,None,27050401,373.75
502572120098,2018,None,27050401,498.75
596572120098,2018,None,27050401,498.75
602572120098,2018,None,27050401,248.75
702572120098,2018,None,27050401,248.75
802572120098,2018,None,27050401,123.75
996572120098,2018,None,27050401,123.75
101572120109,2018,None,27050401,173.75
196572120109,2018,None,27050401,173.75
296572120109,2018,None,27050401,123.75
396572120109,2018,None,27050401,123.75
496572120109,2018,None,27050401,173.75
596572120109,2018,None,27050401,198.75
602572120109,2018,None,27050401,123.75
796572120109,2018,None,27050401,123.75
896572120109,2018,None,27050401,173.75
996572120109,2018,None,27050401,173.75
196572120120,2018,None,27050401,98.75
296572120120,2018,None,27050401,123.75
303572120120,2018,None,27050401,173.75
396572120120,2018,None,27050401,123.75
496572120120,2018,None,27050401,198.75
502572120120,2018,None,27050401,173.75
696572120120,2018,None,27050401,173.75
733572120120,2018,None,27050401,373.75
896572120120,2018,None,27050401,198.75
996572120120,2018,None,27050401,198.75
113572120131,2018,None,27050401,198.75
202572120131,2018,None,27050401,198.75
396572120131,2018,None,27050401,173.75
496572120131,2018,None,27050401,173.75
502572120131,2018,None,27050401,248.75
613572120131,2018,None,27050401,123.75
796572120131,2018,None,27050401,123.75
813572120131,2018,None,27050401,173.75
996572120131,2018,None,27050401,123.75
196572120142,2018,None,27050401,173.75
213572120142,2018,None,27050401,123.75
396572120142,2018,None,27050401,223.75
496572120142,2018,None,27050401,248.75
596572120142,2018,None,27050401,248.75
696572120142,2018,None,27050401,248.75
796572120142,2018,None,27050401,498.75
902572120142,2018,None,27050401,498.75
196572120153,2018,None,27050401,123.75
205572120153,2018,None,27050401,173.75
396572120153,2018,None,27050401,98.75
402572120153,2018,None,27050401,248.75
505572120153,2018,None,27050401,298.75
596572120153,2018,None,27050401,298.75
608572120153,2018,None,27050401,123.75
708572120153,2018,None,27050401,123.75
896572120153,2018,None,27050401,173.75
996572120153,2018,None,27050401,198.75
196572120164,2018,None,27050401,248.75
213572120164,2018,None,27050401,373.75
302572120164,2018,None,27050401,198.75
596572120164,2018,None,27050401,123.75
613572120164,2018,None,27050401,123.75
796572120164,2018,None,27050401,173.75
813572120164,2018,None,27050401,123.75
996572120164,2018,None,27050401,323.75
113572120175,2018,None,27050401,198.75
202572120175,2018,None,27050401,198.75
313572120175,2018,None,27050401,198.75
490572120175,2018,None,27050401,423.75
513572120175,2018,None,27050401,373.75
690572120175,2018,None,27050401,373.75
790572120175,2018,None,27050401,423.75
890572120175,2018,None,27050401,423.75
996572120175,2018,None,27050401,123.75
113572120186,2018,None,27050401,148.75
210572120186,2018,None,27050401,123.75
296572120186,2018,None,27050401,123.75
396572120186,2018,None,27050401,123.75
496572120186,2018,None,27050401,173.75
505572120186,2018,None,27050401,98.75
596572120186,2018,None,27050401,98.75
696572120186,2018,None,27050401,123.75
701572120186,2018,None,27050401,173.75
713572120186,2018,None,27050401,173.75
896572120186,2018,None,27050401,173.75
996572120186,2018,None,27050401,173.75
196572120197,2018,None,27050401,173.75
296572120197,2018,None,27050401,298.75
313572120197,2018,None,27050401,198.75
405572120197,2018,None,27050401,123.75
410572120197,2018,None,27050401,123.75
596572120197,2018,None,27050401,373.75
613572120197,2018,None,27050401,173.75
733572120197,2018,None,27050401,348.75
896572120197,2018,None,27050401,223.75
996572120197,2018,None,27050401,298.75
196572120208,2018,None,27050401,373.75
211572120208,2018,None,27050401,373.75
233572120208,2018,None,27050401,373.75
396572120208,2018,None,27050401,298.75
413572120208,2018,None,27050401,123.75
596572120208,2018,None,27050401,173.75
611572120208,2018,None,27050401,173.75
696572120208,2018,None,27050401,173.75
790572120208,2018,None,27050401,173.75
896572120208,2018,None,27050401,248.75
996572120208,2018,None,27050401,198.75
196572120219,2018,None,27050401,173.75
202572120219,2018,None,27050401,298.75
396572120219,2018,None,27050401,98.75
496572120219,2018,None,27050401,248.75
596572120219,2018,None,27050401,223.75
696572120219,2018,None,27050401,223.75
796572120219,2018,None,27050401,123.75
802572120219,2018,None,27050401,248.75
996572120219,2018,None,27050401,173.75
196572120230,2018,None,27050401,198.75
208572120230,2018,None,27050401,123.75
396572120230,2018,None,27050401,173.75
402572120230,2018,None,27050401,123.75
596572120230,2018,None,27050401,223.75
690572120230,2018,None,27050401,73.75
796572120230,2018,None,27050401,73.75
890572120230,2018,None,27050401,73.75
290572120241,2018,None,27050401,98.75
402572120241,2018,None,27050401,123.75
690572120241,2018,None,27050401,73.75
796572120241,2018,None,27050401,123.75
896572120241,2018,None,27050401,173.75
996572120241,2018,None,27050401,123.75
196572120252,2018,None,27050401,223.75
296572120252,2018,None,27050401,173.75
390572120252,2018,None,27050401,198.75
496572120252,2018,None,27050401,173.75
590572120252,2018,None,27050401,73.75
696572120252,2018,None,27050401,73.75
796572120252,2018,None,27050401,123.75
896572120252,2018,None,27050401,98.75
996572120252,2018,None,27050401,98.75
196572120263,2018,None,27050401,123.75
296572120263,2018,None,27050401,98.75
396572120263,2018,None,27050401,98.75
496572120263,2018,None,27050401,98.75
596572120263,2018,None,27050401,173.75
613572120263,2018,None,27050401,373.75
713572120263,2018,None,27050401,373.75
832572120263,2018,None,27050401,448.75
596572120274,2018,None,27050401,73.75
690572120274,2018,None,27050401,73.75
702572120274,2018,None,27050401,73.75
896572120274,2018,None,27050401,73.75
902572120274,2018,None,27050401,73.75
196572120285,2018,None,27050401,173.75
213572120285,2018,None,27050401,123.75
313572120285,2018,None,27050401,173.75
402572120285,2018,None,27050401,173.75
596572120285,2018,None,27050401,198.75
604572120285,2018,None,27050401,173.75
696572120285,2018,None,27050401,173.75
796572120285,2018,None,27050401,173.75
890572120285,2018,None,27050401,498.75
102572120296,2018,None,27050401,73.75
290572120296,2018,None,27050401,73.75
390572120296,2018,None,27050401,98.75
402572120296,2018,None,27050401,73.75
596572120296,2018,None,27050401,123.75
608572120296,2018,None,27050401,98.75
618572120296,2018,None,27050401,98.75
790572120296,2018,None,27050401,73.75
890572120296,2018,None,27050401,98.75
190572120307,2018,None,27050401,98.75
290572120307,2018,None,27050401,98.75
490572120307,2018,None,27050401,248.75
502572120307,2018,None,27050401,223.75
690572120307,2018,None,27050401,123.75
702572120307,2018,None,27050401,173.75
802572120307,2018,None,27050401,173.75
196572120318,2018,None,27050401,98.75
290572120318,2018,None,27050401,123.75
396572120318,2018,None,27050401,98.75
496572120318,2018,None,27050401,173.75
590572120318,2018,None,27050401,73.75
696572120318,2018,None,27050401,73.75
796572120318,2018,None,27050401,98.75
896572120318,2018,None,27050401,73.75
990572120318,2018,None,27050401,98.75
196572120329,2018,None,27050401,98.75
296572120329,2018,None,27050401,98.75
396572120329,2018,None,27050401,98.75
496572120329,2018,None,27050401,98.75
596572120329,2018,None,27050401,98.75
696572120329,2018,None,27050401,98.75
796572120329,2018,None,27050401,98.75
896572120329,2018,None,27050401,98.75
196572120340,2018,None,27050401,98.75
296572120340,2018,None,27050401,73.75
396572120340,2018,None,27050401,98.75
402572120340,2018,None,27050401,98.75
696572120340,2018,None,27050401,73.75
796572120340,2018,None,27050401,123.75
890572120340,2018,None,27050401,98.75
996572120340,2018,None,27050401,73.75
190572120351,2018,None,27050401,98.75
290572120351,2018,None,27050401,123.75
390572120351,2018,None,27050401,123.75
490572120351,2018,None,27050401,123.75
502572120351,2018,None,27050401,73.75
790572120351,2018,None,27050401,173.75
802572120351,2018,None,27050401,123.75
990572120351,2018,None,27050401,73.75
102572120362,2018,None,27050401,98.75
202572120362,2018,None,27050401,98.75
396572120362,2018,None,27050401,173.75
490572120362,2018,None,27050401,73.75
502572120362,2018,None,27050401,98.75
696572120362,2018,None,27050401,123.75
796572120362,2018,None,27050401,123.75
890572120362,2018,None,27050401,123.75
996572120362,2018,None,27050401,98.75
196572120373,2018,None,27050401,123.75
596572120373,2018,None,27050401,98.75
659572120373,2018,None,27050401,73.75
790572120373,2018,None,27050401,123.75
890572120373,2018,None,27050401,98.75
905572120373,2018,None,27050401,98.75
196572120384,2018,None,27050401,173.75
296572120384,2018,None,27050401,173.75
305572120384,2018,None,27050401,198.75
396572120384,2018,None,27050401,198.75
496572120384,2018,None,27050401,298.75
596572120384,2018,None,27050401,123.75
696572120384,2018,None,27050401,248.75
796572120384,2018,None,27050401,173.75
896572120384,2018,None,27050401,173.75
996572120384,2018,None,27050401,98.75
196572120395,2018,None,27050401,173.75
296572120395,2018,None,27050401,123.75
396572120395,2018,None,27050401,223.75
596572120395,2018,None,27050401,373.75
696572120395,2018,None,27050401,123.75
890572120395,2018,None,27050401,173.75
990572120395,2018,None,27050401,173.75
196572120406,2018,None,27050401,198.75
296572120406,2018,None,27050401,223.75
396572120406,2018,None,27050401,248.75
496572120406,2018,None,27050401,173.75
696572120406,2018,None,27050401,123.75
796572120406,2018,None,27050401,198.75
996572120406,2018,None,27050401,73.75
296572120417,2018,None,27050401,223.75
301572120417,2018,None,27050401,123.75
596572120417,2018,None,27050401,223.75
696572120417,2018,None,27050401,173.75
796572120417,2018,None,27050401,98.75
896572120417,2018,None,27050401,123.75
996572120417,2018,None,27050401,98.75
196572120428,2018,None,27050401,98.75
296572120428,2018,None,27050401,173.75
496572120428,2018,None,27050401,123.75
696572120428,2018,None,27050401,123.75
796572120428,2018,None,27050401,123.75
896572120428,2018,None,27050401,98.75
996572120428,2018,None,27050401,73.75
104572120439,2018,None,27050401,248.75
196572120439,2018,None,27050401,248.75
396572120439,2018,None,27050401,73.75
496572120439,2018,None,27050401,98.75
596572120439,2018,None,27050401,173.75
696572120439,2018,None,27050401,198.75
796572120439,2018,None,27050401,173.75
896572120439,2018,None,27050401,173.75
996572120439,2018,None,27050401,148.75
196572120450,2018,None,27050401,198.75
296572120450,2018,None,27050401,198.75
396572120450,2018,None,27050401,148.75
496572120450,2018,None,27050401,173.75
596572120450,2018,None,27050401,148.75
696572120450,2018,None,27050401,173.75
796572120450,2018,None,27050401,173.75
996572120450,2018,None,27050401,123.75
196572120461,2018,None,27050401,98.75
296572120461,2018,None,27050401,123.75
396572120461,2018,None,27050401,223.75
496572120461,2018,None,27050401,198.75
596572120461,2018,None,27050401,98.75
690572120461,2018,None,27050401,98.75
702572120461,2018,None,27050401,173.75
802572120461,2018,None,27050401,173.75
902572120461,2018,None,27050401,298.75
196572120472,2018,None,27050401,98.75
213572120472,2018,None,27050401,123.75
313572120472,2018,None,27050401,123.75
402572120472,2018,None,27050401,98.75
502572120472,2018,None,27050401,123.75
602572120472,2018,None,27050401,173.75
713572120472,2018,None,27050401,298.75
802572120472,2018,None,27050401,148.75
913572120472,2018,None,27050401,123.75
102572120483,2018,None,27050401,98.75
296572120483,2018,None,27050401,98.75
396572120483,2018,None,27050401,98.75
402572120483,2018,None,27050401,98.75
502572120483,2018,None,27050401,98.75
602572120483,2018,None,27050401,98.75
702572120483,2018,None,27050401,98.75
802572120483,2018,None,27050401,123.75
902572120483,2018,None,27050401,98.75
196572120494,2018,None,27050401,98.75
396572120494,2018,None,27050401,73.75
402572120494,2018,None,27050401,98.75
596572120494,2018,None,27050401,98.75
696572120494,2018,None,27050401,98.75
796572120494,2018,None,27050401,98.75
896572120494,2018,None,27050401,98.75
902572120494,2018,None,27050401,173.75
196572120505,2018,None,27050401,123.75
296572120505,2018,None,27050401,98.75
302572120505,2018,None,27050401,73.75
496572120505,2018,None,27050401,123.75
502572120505,2018,None,27050401,123.75
696572120505,2018,None,27050401,98.75
796572120505,2018,None,27050401,123.75
802572120505,2018,None,27050401,248.75
996572120505,2018,None,27050401,123.75
102572120516,2018,None,27050401,248.75
296572120516,2018,None,27050401,98.75
302572120516,2018,None,27050401,248.75
496572120516,2018,None,27050401,173.75
502572120516,2018,None,27050401,298.75
630572120516,2018,None,27050401,298.75
796572120516,2018,None,27050401,173.75
802572120516,2018,None,27050401,123.75
901572120516,2018,None,27050401,98.75
902572120516,2018,None,27050401,98.75
102572120527,2018,None,27050401,173.75
296572120527,2018,None,27050401,123.75
396572120527,2018,None,27050401,323.75
402572120527,2018,None,27050401,498.75
502572120527,2018,None,27050401,498.75
696572120527,2018,None,27050401,173.75
796572120527,2018,None,27050401,623.75
896572120527,2018,None,27050401,323.75
996572120527,2018,None,27050401,373.75
196572120538,2018,None,27050401,623.75
230572120538,2018,None,27050401,298.75
396572120538,2018,None,27050401,373.75
496572120538,2018,None,27050401,273.75
501572120538,2018,None,27050401,248.75
596572120538,2018,None,27050401,248.75
702572120538,2018,None,27050401,248.75
896572120538,2018,None,27050401,248.75
996572120538,2018,None,27050401,223.75
190572120549,2018,None,27050401,123.75
290572120549,2018,None,27050401,123.75
302572120549,2018,None,27050401,123.75
496572120549,2018,None,27050401,73.75
596572120549,2018,None,27050401,123.75
696572120549,2018,None,27050401,73.75
796572120549,2018,None,27050401,98.75
896572120549,2018,None,27050401,98.75
996572120549,2018,None,27050401,98.75
196572120560,2018,None,27050401,98.75
296572120560,2018,None,27050401,148.75
396572120560,2018,None,27050401,123.75
496572120560,2018,None,27050401,198.75
501572120560,2018,None,27050401,123.75
596572120560,2018,None,27050401,123.75
696572120560,2018,None,27050401,148.75
796572120560,2018,None,27050401,173.75
896572120560,2018,None,27050401,173.75
996572120560,2018,None,27050401,123.75
196572120571,2018,None,27050401,98.75
296572120571,2018,None,27050401,123.75
396572120571,2018,None,27050401,173.75
402572120571,2018,None,27050401,173.75
596572120571,2018,None,27050401,123.75
696572120571,2018,None,27050401,98.75
796572120571,2018,None,27050401,123.75
896572120571,2018,None,27050401,123.75
996572120571,2018,None,27050401,123.75
196572120582,2018,None,27050401,173.75
296572120582,2018,None,27050401,198.75
396572120582,2018,None,27050401,173.75
401572120582,2018,None,27050401,173.75
496572120582,2018,None,27050401,173.75
596572120582,2018,None,27050401,148.75
696572120582,2018,None,27050401,148.75
796572120582,2018,None,27050401,173.75
896572120582,2018,None,27050401,473.75
901572120582,2018,None,27050401,198.75
996572120582,2018,None,27050401,198.75
196572120593,2018,None,27050401,223.75
296572120593,2018,None,27050401,173.75
313572120593,2018,None,27050401,148.75
496572120593,2018,None,27050401,373.75
530572120593,2018,None,27050401,373.75
696572120593,2018,None,27050401,248.75
702572120593,2018,None,27050401,248.75
801572120593,2018,None,27050401,123.75
896572120593,2018,None,27050401,123.75
196572120604,2018,None,27050401,148.75
296572120604,2018,None,27050401,123.75
302572120604,2018,None,27050401,123.75
490572120604,2018,None,27050401,373.75
596572120604,2018,None,27050401,373.75
602572120604,2018,None,27050401,373.75
708572120604,2018,None,27050401,373.75
896572120604,2018,None,27050401,323.75
996572120604,2018,None,27050401,273.75
196572120615,2018,None,27050401,198.75
296572120615,2018,None,27050401,223.75
396572120615,2018,None,27050401,198.75
496572120615,2018,None,27050401,198.75
596572120615,2018,None,27050401,148.75
696572120615,2018,None,27050401,148.75
802572120615,2018,None,27050401,198.75
902572120615,2018,None,27050401,298.75
196572120626,2018,None,27050401,123.75
296572120626,2018,None,27050401,123.75
396572120626,2018,None,27050401,498.75
496572120626,2018,None,27050401,448.75
596572120626,2018,None,27050401,248.75
696572120626,2018,None,27050401,148.75
796572120626,2018,None,27050401,123.75
896572120626,2018,None,27050401,173.75
996572120626,2018,None,27050401,123.75
196572120637,2018,None,27050401,123.75
296572120637,2018,None,27050401,248.75
396572120637,2018,None,27050401,148.75
402572120637,2018,None,27050401,223.75
596572120637,2018,None,27050401,373.75
601572120637,2018,None,27050401,298.75
696572120637,2018,None,27050401,298.75
796572120637,2018,None,27050401,123.75
896572120637,2018,None,27050401,323.75
902572120637,2018,None,27050401,498.75
101572120648,2018,None,27050401,173.75
196572120648,2018,None,27050401,173.75
296572120648,2018,None,27050401,273.75
396572120648,2018,None,27050401,173.75
408572120648,2018,None,27050401,248.75
696572120648,2018,None,27050401,173.75
796572120648,2018,None,27050401,123.75
896572120648,2018,None,27050401,123.75
996572120648,2018,None,27050401,123.75
196572120659,2018,None,27050401,173.75
296572120659,2018,None,27050401,98.75
396572120659,2018,None,27050401,323.75
496572120659,2018,None,27050401,323.75
596572120659,2018,None,27050401,173.75
602572120659,2018,None,27050401,448.75
796572120659,2018,None,27050401,148.75
896572120659,2018,None,27050401,123.75
996572120659,2018,None,27050401,123.75
202572120670,2018,None,27050401,148.75
496572120670,2018,None,27050401,173.75
596572120670,2018,None,27050401,173.75
602572120670,2018,None,27050401,123.75
796572120670,2018,None,27050401,123.75
802572120670,2018,None,27050401,373.75
933572120670,2018,None,27050401,298.75
496572120681,2018,None,27050401,98.75
596572120681,2018,None,27050401,148.75
696572120681,2018,None,27050401,98.75
796572120681,2018,None,27050401,173.75
896572120681,2018,None,27050401,123.75
901572120681,2018,None,27050401,148.75
296572120692,2018,None,27050401,148.75
396572120692,2018,None,27050401,248.75
496572120692,2018,None,27050401,123.75
596572120692,2018,None,27050401,223.75
601572120692,2018,None,27050401,123.75
696572120692,2018,None,27050401,123.75
796572120692,2018,None,27050401,148.75
896572120692,2018,None,27050401,173.75
196572120703,2018,None,27050401,173.75
296572120703,2018,None,27050401,123.75
396572120703,2018,None,27050401,123.75
496572120703,2018,None,27050401,123.75
596572120703,2018,None,27050401,73.75
696572120703,2018,None,27050401,148.75
796572120703,2018,None,27050401,123.75
896572120703,2018,None,27050401,123.75
996572120703,2018,None,27050401,248.75
101572120714,2018,None,27050401,248.75
490572120714,2018,None,27050401,223.75
530572120714,2018,None,27050401,298.75
896572120714,2018,None,27050401,198.75
908572120714,2018,None,27050401,173.75
196572120725,2018,None,27050401,123.75
202572120725,2018,None,27050401,373.75
396572120725,2018,None,27050401,223.75
496572120725,2018,None,27050401,198.75
696572120725,2018,None,27050401,373.75
796572120725,2018,None,27050401,123.75
896572120725,2018,None,27050401,123.75
196572120736,2018,None,27050401,148.75
296572120736,2018,None,27050401,123.75
396572120736,2018,None,27050401,123.75
496572120736,2018,None,27050401,173.75
602572120736,2018,None,27050401,248.75
696572120736,2018,None,27050401,248.75
796572120736,2018,None,27050401,173.75
896572120736,2018,None,27050401,173.75
996572120736,2018,None,27050401,173.75
296572120747,2018,None,27050401,173.75
596572120747,2018,None,27050401,223.75
701572120747,2018,None,27050401,123.75
702572120747,2018,None,27050401,123.75
703572120747,2018,None,27050401,123.75
796572120747,2018,None,27050401,123.75
896572120747,2018,None,27050401,123.75
996572120747,2018,None,27050401,123.75
196572120758,2018,None,27050401,123.75
296572120758,2018,None,27050401,98.75
313572120758,2018,None,27050401,123.75
496572120758,2018,None,27050401,98.75
513572120758,2018,None,27050401,98.75
696572120758,2018,None,27050401,173.75
713572120758,2018,None,27050401,123.75
896572120758,2018,None,27050401,173.75
996572120758,2018,None,27050401,123.75
102572120769,2018,None,27050401,98.75
290572120769,2018,None,27050401,98.75
308572120769,2018,None,27050401,73.75
496572120769,2018,None,27050401,73.75
502572120769,2018,None,27050401,73.75
696572120769,2018,None,27050401,123.75
796572120769,2018,None,27050401,98.75
802572120769,2018,None,27050401,123.75
996572120769,2018,None,27050401,123.75
102572120780,2018,None,27050401,98.75
202572120780,2018,None,27050401,98.75
